area,template,block,source_kind,element_kind,visible_text,target,hx_target,source_file,source_line,flags
planning_desk,_partials/planning_desk_pacing.html,Drawdown pacing — capital accounts,template,tooltip,Drawdown pacing for {{ row.name }},{{ section_url }}?{{ row.slider_query }},,web/templates/_partials/planning_desk_pacing.html,49,dynamic|from:aria-label|icon-only
planning_desk,_partials/planning_desk_pacing.html,Drawdown pacing — capital accounts,template,button,Reset,{{ section_url }}?{{ row.reset_query }},,web/templates/_partials/planning_desk_pacing.html,78,duplicate-label|synonym-candidate
planning_desk,_partials/planning_desk_pacing.html,Drawdown pacing — capital accounts,template,htmx,Reset,{{ section_url }}?{{ row.reset_query }},,web/templates/_partials/planning_desk_pacing.html,78,duplicate-label|synonym-candidate|verb:GET
planning_desk,_partials/planning_desk_pacing.html,Drawdown pacing — capital accounts,template,tooltip,Return this fund to the manager plan,{{ section_url }}?{{ row.reset_query }},,web/templates/_partials/planning_desk_pacing.html,78,from:title|synonym-candidate
planning_desk,_partials/planning_desk_paramstrip.html,,template,empty_state,This link's parameters could not be read.,,,web/templates/_partials/planning_desk_paramstrip.html,36,
planning_desk,_partials/planning_desk_paramstrip.html,,template,tooltip,Baseline or scenario,,,web/templates/_partials/planning_desk_paramstrip.html,40,from:aria-label
planning_desk,_partials/planning_desk_paramstrip.html,,template,button,Scenario,{{ section_url }}?{{ view_links['scenario'] }},,web/templates/_partials/planning_desk_paramstrip.html,41,
planning_desk,_partials/planning_desk_paramstrip.html,,template,htmx,Scenario,{{ section_url }}?{{ view_links['scenario'] }},,web/templates/_partials/planning_desk_paramstrip.html,41,verb:GET
planning_desk,_partials/planning_desk_paramstrip.html,,template,button,Baseline,{{ section_url }}?{{ view_links['baseline'] }},,web/templates/_partials/planning_desk_paramstrip.html,49,
planning_desk,_partials/planning_desk_paramstrip.html,,template,htmx,Baseline,{{ section_url }}?{{ view_links['baseline'] }},,web/templates/_partials/planning_desk_paramstrip.html,49,verb:GET
planning_desk,_partials/planning_desk_paramstrip.html,,template,pill,{{ chip.label }} ✕,,,web/templates/_partials/planning_desk_paramstrip.html,63,dynamic
planning_desk,_partials/planning_desk_paramstrip.html,,template,button,✕,{{ section_url }}?{{ chip.remove_query }},,web/templates/_partials/planning_desk_paramstrip.html,65,duplicate-label|synonym-candidate
planning_desk,_partials/planning_desk_paramstrip.html,,template,htmx,✕,{{ section_url }}?{{ chip.remove_query }},,web/templates/_partials/planning_desk_paramstrip.html,65,duplicate-label|synonym-candidate|verb:GET
planning_desk,_partials/planning_desk_paramstrip.html,,template,tooltip,Remove this transformation,{{ section_url }}?{{ chip.remove_query }},,web/templates/_partials/planning_desk_paramstrip.html,65,from:title|synonym-candidate
planning_desk,_partials/planning_desk_paramstrip.html,,template,tooltip,Remove {{ chip.label }},{{ section_url }}?{{ chip.remove_query }},,web/templates/_partials/planning_desk_paramstrip.html,65,dynamic|from:aria-label
planning_desk,_partials/planning_desk_paramstrip.html,,template,tooltip,An empty parameter set is the baseline — there is nothing to compare against yet.,,,web/templates/_partials/planning_desk_paramstrip.html,77,from:title
planning_desk,_partials/planning_desk_paramstrip.html,,template,empty_state,No scenario parameters — the plan world as the book states it.,,,web/templates/_partials/planning_desk_paramstrip.html,83,
planning_desk,_partials/planning_desk_paramstrip.html,,template,button,Copy scenario link,,,web/templates/_partials/planning_desk_paramstrip.html,90,
planning_desk,_partials/planning_desk_paramstrip.html,,template,button,Reset all to plan,{{ section_url }}?{{ reset_query }},,web/templates/_partials/planning_desk_paramstrip.html,96,
planning_desk,_partials/planning_desk_paramstrip.html,,template,htmx,Reset all to plan,{{ section_url }}?{{ reset_query }},,web/templates/_partials/planning_desk_paramstrip.html,96,verb:GET
planning_desk,_partials/planning_desk_pin_confirm.html,,template,link,{{ case_badge }},{{ case_href }},,web/templates/_partials/planning_desk_pin_confirm.html,11,dynamic
planning_desk,_partials/planning_desk_pin_confirm.html,,template,button,Dismiss,{{ pin_scenario_url }}?cancel=1,#pd-pin-dialog,web/templates/_partials/planning_desk_pin_confirm.html,13,duplicate-label|synonym-candidate
planning_desk,_partials/planning_desk_pin_confirm.html,,template,htmx,Dismiss,{{ pin_scenario_url }}?cancel=1,#pd-pin-dialog,web/templates/_partials/planning_desk_pin_confirm.html,13,duplicate-label|synonym-candidate|verb:GET
planning_desk,_partials/planning_desk_pin_dialog.html,,template,htmx,"Pin this scenario to a case {{ error }} There are no open cases to capture into. Open a case first, then return to the Desk to pin this scenario. Cancel Go to Cases Case {{ case.label }} Why capture this scenario? {{ comment or '' }} Cancel Pin to case",{{ pin_scenario_url }},#pd-pin-dialog,web/templates/_partials/planning_desk_pin_dialog.html,22,dynamic|verb:POST
planning_desk,_partials/planning_desk_pin_dialog.html,Pin this scenario to a case,template,heading,Pin this scenario to a case,,,web/templates/_partials/planning_desk_pin_dialog.html,31,
planning_desk,_partials/planning_desk_pin_dialog.html,Pin this scenario to a case,template,empty_state,"There are no open cases to capture into. Open a case first, then return to the Desk to pin this scenario.",,,web/templates/_partials/planning_desk_pin_dialog.html,38,
planning_desk,_partials/planning_desk_pin_dialog.html,Pin this scenario to a case,template,button,Cancel,{{ pin_scenario_url }}?cancel=1,#pd-pin-dialog,web/templates/_partials/planning_desk_pin_dialog.html,43,duplicate-label|synonym-candidate
planning_desk,_partials/planning_desk_pin_dialog.html,Pin this scenario to a case,template,htmx,Cancel,{{ pin_scenario_url }}?cancel=1,#pd-pin-dialog,web/templates/_partials/planning_desk_pin_dialog.html,43,duplicate-label|synonym-candidate|verb:GET
planning_desk,_partials/planning_desk_pin_dialog.html,Pin this scenario to a case,template,button,Go to Cases,{{ cases_area_url }},,web/templates/_partials/planning_desk_pin_dialog.html,47,
planning_desk,_partials/planning_desk_pin_dialog.html,Pin this scenario to a case,template,link,Go to Cases,{{ cases_area_url }},,web/templates/_partials/planning_desk_pin_dialog.html,47,
planning_desk,_partials/planning_desk_pin_dialog.html,Pin this scenario to a case,template,form_label,Case {{ case.label }},,,web/templates/_partials/planning_desk_pin_dialog.html,50,dynamic
planning_desk,_partials/planning_desk_pin_dialog.html,Pin this scenario to a case,template,select,{{ case.label }},case_id,,web/templates/_partials/planning_desk_pin_dialog.html,52,dynamic|options:1
planning_desk,_partials/planning_desk_pin_dialog.html,Pin this scenario to a case,template,form_label,Why capture this scenario? {{ comment or '' }},,,web/templates/_partials/planning_desk_pin_dialog.html,61,dynamic
planning_desk,_partials/planning_desk_pin_dialog.html,Pin this scenario to a case,template,placeholder,The curation comment — what this scenario shows and why it is kept.,comment,,web/templates/_partials/planning_desk_pin_dialog.html,63,synonym-candidate
planning_desk,_partials/planning_desk_pin_dialog.html,Pin this scenario to a case,template,button,Cancel,{{ pin_scenario_url }}?cancel=1,#pd-pin-dialog,web/templates/_partials/planning_desk_pin_dialog.html,71,duplicate-label|synonym-candidate
planning_desk,_partials/planning_desk_pin_dialog.html,Pin this scenario to a case,template,htmx,Cancel,{{ pin_scenario_url }}?cancel=1,#pd-pin-dialog,web/templates/_partials/planning_desk_pin_dialog.html,71,duplicate-label|synonym-candidate|verb:GET
planning_desk,_partials/planning_desk_pin_dialog.html,Pin this scenario to a case,template,button,Pin to case,,,web/templates/_partials/planning_desk_pin_dialog.html,75,
planning_desk,_partials/planning_desk_scenario_analysis.html,Impact — scenario vs baseline,template,heading,Impact — scenario vs baseline,,,web/templates/_partials/planning_desk_scenario_analysis.html,36,internal-name
planning_desk,_partials/planning_desk_scenario_analysis.html,Impact — scenario vs baseline,template,empty_state,The projection appears here as soon as the plan world loads.,,,web/templates/_partials/planning_desk_scenario_analysis.html,37,
planning_desk,_partials/planning_desk_scenario_results.html,Impact — scenario vs baseline,template,heading,Impact — scenario vs baseline,,,web/templates/_partials/planning_desk_scenario_results.html,36,internal-name
planning_desk,_partials/planning_desk_scenario_results.html,Impact — scenario vs baseline,template,link,{{ scenario.capturing.badge }},{{ scenario.capturing.href }},,web/templates/_partials/planning_desk_scenario_results.html,44,dynamic
planning_desk,_partials/planning_desk_scenario_results.html,Impact — scenario vs baseline,template,htmx,✕,{{ section_url }}?{{ scenario.capturing.dismiss_query }},#pd-cfp-body,web/templates/_partials/planning_desk_scenario_results.html,48,duplicate-label|synonym-candidate|verb:GET
planning_desk,_partials/planning_desk_scenario_results.html,Impact — scenario vs baseline,template,tooltip,Stop capturing for this case,{{ section_url }}?{{ scenario.capturing.dismiss_query }},#pd-cfp-body,web/templates/_partials/planning_desk_scenario_results.html,48,from:title|synonym-candidate
planning_desk,_partials/planning_desk_scenario_results.html,Impact — scenario vs baseline,template,tooltip,Stop capturing for {{ scenario.capturing.badge }},{{ section_url }}?{{ scenario.capturing.dismiss_query }},#pd-cfp-body,web/templates/_partials/planning_desk_scenario_results.html,48,dynamic|from:aria-label
planning_desk,_partials/planning_desk_scenario_results.html,Impact — scenario vs baseline,template,tooltip,Baseline projected NAV and total return,,,web/templates/_partials/planning_desk_scenario_results.html,71,abbrev|from:aria-label|icon-only
planning_desk,_partials/planning_desk_scenario_results.html,Impact — scenario vs baseline,template,tooltip,Scenario projected NAV and total return,,,web/templates/_partials/planning_desk_scenario_results.html,86,abbrev|from:aria-label|icon-only
planning_desk,_partials/planning_desk_scenario_results.html,Key figures,template,heading,Key figures,,,web/templates/_partials/planning_desk_scenario_results.html,112,
planning_desk,_partials/planning_desk_scenario_results.html,Key figures,template,empty_state,No limit classes at the plan horizon — add an SAA or AnlV limit set to score coverage headroom.,,,web/templates/_partials/planning_desk_scenario_results.html,160,abbrev
planning_desk,_partials/planning_desk_scenario_results.html,Composition — baseline vs scenario,template,heading,Composition — baseline vs scenario,,,web/templates/_partials/planning_desk_scenario_results.html,171,
planning_desk,_partials/planning_desk_scenario_results.html,Composition — baseline vs scenario,template,htmx,Loading composition drill-down…,{{ scenario.composition_url }}?{{ scenario.composition_query }},this,web/templates/_partials/planning_desk_scenario_results.html,172,identifier-leak-loose|verb:GET
planning_desk,_partials/planning_desk_scenario_results.html,Composition — baseline vs scenario,template,button,Pin to case…,{{ pin_scenario_url }}?{{ scenario.pin.open_query }},#pd-pin-dialog,web/templates/_partials/planning_desk_scenario_results.html,192,duplicate-label
planning_desk,_partials/planning_desk_scenario_results.html,Composition — baseline vs scenario,template,htmx,Pin to case…,{{ pin_scenario_url }}?{{ scenario.pin.open_query }},#pd-pin-dialog,web/templates/_partials/planning_desk_scenario_results.html,192,duplicate-label|verb:GET
planning_desk,_partials/planning_desk_shock_card.html,,template,tile,Shock builder — {{ card.title }} Scope {{ option.label }} Operator {{ card.operator_label }} Magnitude % Timing {{ card.timing_label }} Add shock {{ card.scope_empty }},,,web/templates/_partials/planning_desk_shock_card.html,19,dynamic
planning_desk,_partials/planning_desk_shock_card.html,,template,htmx,Scope {{ option.label }} Operator {{ card.operator_label }} Magnitude % Timing {{ card.timing_label }} Add shock,{{ section_url }}?{{ card.base_query }},,web/templates/_partials/planning_desk_shock_card.html,23,dynamic|verb:GET
planning_desk,_partials/planning_desk_shock_card.html,,template,form_label,Scope {{ option.label }},,,web/templates/_partials/planning_desk_shock_card.html,25,dynamic
planning_desk,_partials/planning_desk_shock_card.html,,template,select,{{ option.label }},{{ card.scope_field }},,web/templates/_partials/planning_desk_shock_card.html,27,dynamic|options:1
planning_desk,_partials/planning_desk_shock_card.html,,template,form_label,Operator {{ card.operator_label }},,,web/templates/_partials/planning_desk_shock_card.html,36,dynamic
planning_desk,_partials/planning_desk_shock_card.html,,template,select,{{ card.operator_label }},,,web/templates/_partials/planning_desk_shock_card.html,38,dynamic|options:1
planning_desk,_partials/planning_desk_shock_card.html,,template,tooltip,Operator (fixed in v1),,,web/templates/_partials/planning_desk_shock_card.html,38,from:aria-label
planning_desk,_partials/planning_desk_shock_card.html,,template,form_label,Magnitude %,,,web/templates/_partials/planning_desk_shock_card.html,43,
planning_desk,_partials/planning_desk_shock_card.html,,template,placeholder,0,{{ card.magnitude_field }},,web/templates/_partials/planning_desk_shock_card.html,46,
planning_desk,_partials/planning_desk_shock_card.html,,template,form_label,Timing {{ card.timing_label }},,,web/templates/_partials/planning_desk_shock_card.html,55,dynamic
planning_desk,_partials/planning_desk_shock_card.html,,template,select,{{ card.timing_label }},,,web/templates/_partials/planning_desk_shock_card.html,57,dynamic|options:1
planning_desk,_partials/planning_desk_shock_card.html,,template,tooltip,Timing (fixed in v1),,,web/templates/_partials/planning_desk_shock_card.html,57,from:aria-label
planning_desk,_partials/planning_desk_shock_card.html,,template,button,Add shock,,,web/templates/_partials/planning_desk_shock_card.html,63,
planning_desk,_partials/planning_desk_shock_card.html,,template,empty_state,{{ card.scope_empty }},,,web/templates/_partials/planning_desk_shock_card.html,67,dynamic
planning_desk,areas/_section.html,"{{ pf_section_title(active_area, section_slug) }}",template,heading,"{{ pf_section_title(active_area, section_slug) }}",,,web/templates/areas/_section.html,51,dynamic
planning_desk,areas/_section.html,"{{ pf_section_title(active_area, section_slug) }}",template,pill,{{ section_pill }},,,web/templates/areas/_section.html,52,dynamic
planning_desk,areas/_section.html,"{{ pf_section_title(active_area, section_slug) }}",template,button,"{{ pf_icon(""search"") }}SearchCtrl K",,,web/templates/areas/_section.html,56,dynamic
super_admin,super_admin/_partials/_create_tenant_form.html,,template,form_label,Name,tenant-name,,web/templates/super_admin/_partials/_create_tenant_form.html,11,duplicate-label
super_admin,super_admin/_partials/_create_tenant_form.html,,template,placeholder,Versorgungswerk Beispielland,name,,web/templates/super_admin/_partials/_create_tenant_form.html,12,
super_admin,super_admin/_partials/_create_tenant_form.html,,template,form_label,Subdomain,tenant-subdomain,,web/templates/super_admin/_partials/_create_tenant_form.html,18,
super_admin,super_admin/_partials/_create_tenant_form.html,,template,placeholder,vwn,subdomain,,web/templates/super_admin/_partials/_create_tenant_form.html,19,
super_admin,super_admin/_partials/_create_tenant_form.html,,template,tooltip,"Lowercase, starts with a letter, hyphens allowed.",,,web/templates/super_admin/_partials/_create_tenant_form.html,19,from:title|icon-only
super_admin,super_admin/_partials/_create_tenant_form.html,,template,form_label,Initial Owner Email,owner-email,,web/templates/super_admin/_partials/_create_tenant_form.html,31,
super_admin,super_admin/_partials/_create_tenant_form.html,,template,placeholder,owner@vwn.example,owner_email,,web/templates/super_admin/_partials/_create_tenant_form.html,32,
super_admin,super_admin/_partials/_create_tenant_form.html,,template,form_label,Initial Owner Password (communicate out of band),owner-password,,web/templates/super_admin/_partials/_create_tenant_form.html,38,
super_admin,super_admin/_partials/_create_tenant_form.html,,template,button,Create Tenant,/super-admin/tenants,,web/templates/super_admin/_partials/_create_tenant_form.html,50,internal-name|synonym-candidate
super_admin,super_admin/_partials/_create_user_form.html,,template,form_label,Email,sa-email,,web/templates/super_admin/_partials/_create_user_form.html,8,duplicate-label
super_admin,super_admin/_partials/_create_user_form.html,,template,placeholder,ops@portfoliflow.net,email,,web/templates/super_admin/_partials/_create_user_form.html,9,
super_admin,super_admin/_partials/_create_user_form.html,,template,form_label,Initial Password (communicate out of band),sa-password,,web/templates/super_admin/_partials/_create_user_form.html,15,
super_admin,super_admin/_partials/_create_user_form.html,,template,button,Create Super-Admin,/super-admin/users,,web/templates/super_admin/_partials/_create_user_form.html,24,synonym-candidate
super_admin,super_admin/_partials/_platform_status.html,,template,pill,Tick source Built-in scheduler External Heartbeat Running Stopped Last completed tick {{ platform_status.last_tick_at.strftime('%Y-%m-%d %H:%M %Z') }} No tick yet Interval Every {{ platform_status.interval_seconds }} seconds,,,web/templates/super_admin/_partials/_platform_status.html,10,dynamic
super_admin,super_admin/_partials/_platform_status.html,,template,empty_state,No tick yet,,,web/templates/super_admin/_partials/_platform_status.html,40,
super_admin,super_admin/_partials/_tenants_table.html,,template,pill,Active,,,web/templates/super_admin/_partials/_tenants_table.html,25,
super_admin,super_admin/_partials/_tenants_table.html,,template,pill,Inactive,,,web/templates/super_admin/_partials/_tenants_table.html,27,
super_admin,super_admin/_partials/_tenants_table.html,,template,button,Deactivate,/super-admin/tenants/{{ t.id }}/deactivate,,web/templates/super_admin/_partials/_tenants_table.html,39,duplicate-label
super_admin,super_admin/_partials/_tenants_table.html,,template,button,Reactivate,/super-admin/tenants/{{ t.id }}/reactivate,,web/templates/super_admin/_partials/_tenants_table.html,48,
super_admin,super_admin/_partials/_tenants_table.html,,template,placeholder,New owner password,new_password,,web/templates/super_admin/_partials/_tenants_table.html,57,
super_admin,super_admin/_partials/_tenants_table.html,,template,button,Reset Owner Pw,/super-admin/tenants/{{ t.id }}/reset-owner,,web/templates/super_admin/_partials/_tenants_table.html,62,
super_admin,super_admin/_partials/_tenants_table.html,,template,empty_state,No tenants yet. Use the form above to create one.,,,web/templates/super_admin/_partials/_tenants_table.html,74,internal-name
super_admin,super_admin/_partials/_users_table.html,,template,pill,Active,,,web/templates/super_admin/_partials/_users_table.html,21,
super_admin,super_admin/_partials/_users_table.html,,template,pill,Inactive,,,web/templates/super_admin/_partials/_users_table.html,23,
super_admin,super_admin/_partials/_users_table.html,,template,empty_state,—,,,web/templates/super_admin/_partials/_users_table.html,31,
super_admin,super_admin/_partials/_users_table.html,,template,button,Deactivate,/super-admin/users/{{ u.id }}/deactivate,,web/templates/super_admin/_partials/_users_table.html,41,duplicate-label
super_admin,super_admin/_partials/_users_table.html,,template,empty_state,(deactivated),,,web/templates/super_admin/_partials/_users_table.html,46,
super_admin,super_admin/_partials/_users_table.html,,template,empty_state,No super-admins. Create one with the form above.,,,web/templates/super_admin/_partials/_users_table.html,54,identifier-leak-loose
super_admin,super_admin/base.html,content,template,heading,Platform Administration,,,web/templates/super_admin/base.html,34,
super_admin,super_admin/base.html,content,template,tooltip,{{ user_email }},,,web/templates/super_admin/base.html,36,dynamic|from:title
super_admin,super_admin/base.html,content,template,tooltip,Super-admin sections,,,web/templates/super_admin/base.html,48,from:aria-label
super_admin,super_admin/base.html,content,template,link,Tenants,/super-admin/tenants,,web/templates/super_admin/base.html,49,internal-name|synonym-candidate
super_admin,super_admin/base.html,content,template,link,Super-Admins,/super-admin/users,,web/templates/super_admin/base.html,53,synonym-candidate
super_admin,super_admin/tenants.html,sa_content,template,heading,Platform,,,web/templates/super_admin/tenants.html,7,
super_admin,super_admin/tenants.html,sa_content,template,heading,Create Tenant,,,web/templates/super_admin/tenants.html,12,internal-name
super_admin,super_admin/tenants.html,sa_content,template,heading,Existing Tenants,,,web/templates/super_admin/tenants.html,17,internal-name
super_admin,super_admin/users.html,sa_content,template,heading,Create Super-Admin,,,web/templates/super_admin/users.html,7,
super_admin,super_admin/users.html,sa_content,template,heading,Existing Super-Admins,,,web/templates/super_admin/users.html,12,
transactions,,transactions,python,python_label,Order,,,web/routes/transactions.py,465,
transactions,,transactions,python,python_label,New instrument,,,web/routes/transactions.py,474,
transactions,,transactions,python,python_label,Secondary sale,,,web/routes/transactions.py,483,
transactions,,transactions,python,python_label,Commitment,,,web/routes/transactions.py,492,
transactions,,transactions,python,python_label,Secondary purchase,,,web/routes/transactions.py,501,
transactions,_partials/areas/_transactions_body.html,,template,area_header,"Transactions Record a portfolio change, keep cash correct, and keep the trail from question to booking.",,,web/templates/_partials/areas/_transactions_body.html,20,
transactions,_partials/areas/_transactions_body.html,Transactions,template,heading,Transactions,,,web/templates/_partials/areas/_transactions_body.html,22,
transactions,_partials/transactions/_blotter.html,,template,empty_state,Nothing in flight.,,,web/templates/_partials/transactions/_blotter.html,55,
transactions,_partials/transactions/_blotter_lazy.html,,template,htmx,Loading blotter…,/api/transactions/blotter,this,web/templates/_partials/transactions/_blotter_lazy.html,14,internal-name|verb:GET
transactions,_partials/transactions/_blotter_row.html,,template,button,#{{ row.ticket_number }},/api/transactions/ticket/{{ row.id }},#tx-composer-host,web/templates/_partials/transactions/_blotter_row.html,23,dynamic
transactions,_partials/transactions/_blotter_row.html,,template,htmx,#{{ row.ticket_number }},/api/transactions/ticket/{{ row.id }},#tx-composer-host,web/templates/_partials/transactions/_blotter_row.html,23,dynamic|verb:GET
transactions,_partials/transactions/_blotter_row.html,,template,tooltip,Open ticket #{{ row.ticket_number }},/api/transactions/ticket/{{ row.id }},#tx-composer-host,web/templates/_partials/transactions/_blotter_row.html,23,dynamic|from:aria-label
transactions,_partials/transactions/_blotter_row.html,,template,button,Impact,/api/transactions/ticket/{{ row.id }}/impact,#tx-detail-{{ row.id }},web/templates/_partials/transactions/_blotter_row.html,57,internal-name
transactions,_partials/transactions/_blotter_row.html,,template,htmx,Impact,/api/transactions/ticket/{{ row.id }}/impact,#tx-detail-{{ row.id }},web/templates/_partials/transactions/_blotter_row.html,57,internal-name|verb:GET
transactions,_partials/transactions/_blotter_row.html,,template,button,"{{ pf_icon(""more"", ""More actions for ticket #"" ~ row.ticket_number) }}",,,web/templates/_partials/transactions/_blotter_row.html,67,dynamic
transactions,_partials/transactions/_blotter_row.html,,template,button,Discard draft… Cancel ticket…,/api/transactions/ticket/{{ row.id }}/cancel,#tx-detail-{{ row.id }},web/templates/_partials/transactions/_blotter_row.html,69,
transactions,_partials/transactions/_blotter_row.html,,template,htmx,Discard draft… Cancel ticket…,/api/transactions/ticket/{{ row.id }}/cancel,#tx-detail-{{ row.id }},web/templates/_partials/transactions/_blotter_row.html,69,verb:GET
transactions,_partials/transactions/_cancel_panel.html,,template,placeholder,Reason ( required optional ),reason,,web/templates/_partials/transactions/_cancel_panel.html,41,synonym-candidate
transactions,_partials/transactions/_cancel_panel.html,,template,button,Discard draft Cancel ticket,/api/transactions/ticket/{{ id }}/cancel,#tx-blotter,web/templates/_partials/transactions/_cancel_panel.html,47,
transactions,_partials/transactions/_cancel_panel.html,,template,htmx,Discard draft Cancel ticket,/api/transactions/ticket/{{ id }}/cancel,#tx-blotter,web/templates/_partials/transactions/_cancel_panel.html,47,verb:POST
transactions,_partials/transactions/_cancel_panel.html,,template,button,Keep,,,web/templates/_partials/transactions/_cancel_panel.html,57,
transactions,_partials/transactions/_chooser.html,"{{ pf_section_title(active_area, ""new"") }}",template,heading,"{{ pf_section_title(active_area, ""new"") }}",,,web/templates/_partials/transactions/_chooser.html,34,dynamic
transactions,_partials/transactions/_chooser.html,"{{ pf_section_title(active_area, ""new"") }}",template,button,"Buy or sell units An instrument already on the book. {{ pf_icon(""forward"") }}",/api/transactions/order-form,#tx-composer-host,web/templates/_partials/transactions/_chooser.html,39,dynamic
transactions,_partials/transactions/_chooser.html,"{{ pf_section_title(active_area, ""new"") }}",template,htmx,"Buy or sell units An instrument already on the book. {{ pf_icon(""forward"") }}",/api/transactions/order-form,#tx-composer-host,web/templates/_partials/transactions/_chooser.html,39,dynamic|verb:GET
transactions,_partials/transactions/_chooser.html,"{{ pf_section_title(active_area, ""new"") }}",template,button,"Buy a new instrument Create the investment, then buy it. {{ pf_icon(""forward"") }}",/api/transactions/wizard,#tx-composer-host,web/templates/_partials/transactions/_chooser.html,49,dynamic
transactions,_partials/transactions/_chooser.html,"{{ pf_section_title(active_area, ""new"") }}",template,htmx,"Buy a new instrument Create the investment, then buy it. {{ pf_icon(""forward"") }}",/api/transactions/wizard,#tx-composer-host,web/templates/_partials/transactions/_chooser.html,49,dynamic|verb:GET
transactions,_partials/transactions/_chooser.html,"{{ pf_section_title(active_area, ""new"") }}",template,button,"New commitment Private markets. No cash moves yet. {{ pf_icon(""forward"") }}",/api/transactions/commitment-form,#tx-composer-host,web/templates/_partials/transactions/_chooser.html,59,dynamic
transactions,_partials/transactions/_chooser.html,"{{ pf_section_title(active_area, ""new"") }}",template,htmx,"New commitment Private markets. No cash moves yet. {{ pf_icon(""forward"") }}",/api/transactions/commitment-form,#tx-composer-host,web/templates/_partials/transactions/_chooser.html,59,dynamic|verb:GET
transactions,_partials/transactions/_chooser.html,"{{ pf_section_title(active_area, ""new"") }}",template,button,"Buy a stake (secondary) Acquire an existing fund interest. {{ pf_icon(""forward"") }}",/api/transactions/secondary-buy-form,#tx-composer-host,web/templates/_partials/transactions/_chooser.html,69,dynamic
transactions,_partials/transactions/_chooser.html,"{{ pf_section_title(active_area, ""new"") }}",template,htmx,"Buy a stake (secondary) Acquire an existing fund interest. {{ pf_icon(""forward"") }}",/api/transactions/secondary-buy-form,#tx-composer-host,web/templates/_partials/transactions/_chooser.html,69,dynamic|verb:GET
transactions,_partials/transactions/_chooser.html,"{{ pf_section_title(active_area, ""new"") }}",template,button,"Sell a stake (secondary) Exit a fund interest in full. {{ pf_icon(""forward"") }}",/api/transactions/secondary-sale-form,#tx-composer-host,web/templates/_partials/transactions/_chooser.html,79,dynamic
transactions,_partials/transactions/_chooser.html,"{{ pf_section_title(active_area, ""new"") }}",template,htmx,"Sell a stake (secondary) Exit a fund interest in full. {{ pf_icon(""forward"") }}",/api/transactions/secondary-sale-form,#tx-composer-host,web/templates/_partials/transactions/_chooser.html,79,dynamic|verb:GET
transactions,_partials/transactions/_commitment_composer.html,,template,htmx,"New investment Commitment Commitment amount ({{ currency }}) Vintage year Commitment date Books as the ticket's trade date. {{ pf_icon(""info"") }} No cash moves with this ticket. Money leaves the portfolio with the capital calls, which stay ordinary cashflows on the investment — entered as they arrive, outside this ticket. The ticket books once, when the commitment is recorded, and remains the provenance anchor a Case can point at. Pacing and drawdown views stay with the Planning Desk. Provenance Linked case (optional) No case Case #{{ case.case_number }} — {{ case.title }} Source (optional) Note (optional)",/api/transactions/recalc,#tx-derived,web/templates/_partials/transactions/_commitment_composer.html,44,dynamic|verb:POST
transactions,_partials/transactions/_commitment_composer.html,New investment,template,heading,New investment,,,web/templates/_partials/transactions/_commitment_composer.html,57,
transactions,_partials/transactions/_commitment_composer.html,Commitment,template,heading,Commitment,,,web/templates/_partials/transactions/_commitment_composer.html,74,
transactions,_partials/transactions/_commitment_composer.html,Commitment,template,form_label,Commitment amount ({{ currency }}),tx-commit-amount,,web/templates/_partials/transactions/_commitment_composer.html,77,dynamic
transactions,_partials/transactions/_commitment_composer.html,Commitment,template,form_label,Vintage year,tx-commit-vintage,,web/templates/_partials/transactions/_commitment_composer.html,83,duplicate-label
transactions,_partials/transactions/_commitment_composer.html,Commitment,template,form_label,Commitment date,tx-commit-date,,web/templates/_partials/transactions/_commitment_composer.html,88,
transactions,_partials/transactions/_commitment_composer.html,Provenance,template,heading,Provenance,,,web/templates/_partials/transactions/_commitment_composer.html,119,
transactions,_partials/transactions/_commitment_composer.html,Provenance,template,form_label,Linked case (optional),tx-commit-case,,web/templates/_partials/transactions/_commitment_composer.html,122,duplicate-label
transactions,_partials/transactions/_commitment_composer.html,Provenance,template,select,No case Case #{{ case.case_number }} — {{ case.title }},case_id,,web/templates/_partials/transactions/_commitment_composer.html,123,dynamic|options:2
transactions,_partials/transactions/_commitment_composer.html,Provenance,template,form_label,Source (optional),tx-commit-source,,web/templates/_partials/transactions/_commitment_composer.html,134,duplicate-label
transactions,_partials/transactions/_commitment_composer.html,Provenance,template,placeholder,"Subscription agreement, side letter…",source,,web/templates/_partials/transactions/_commitment_composer.html,135,synonym-candidate
transactions,_partials/transactions/_commitment_composer.html,Provenance,template,form_label,Note (optional),tx-commit-note,,web/templates/_partials/transactions/_commitment_composer.html,139,duplicate-label
transactions,_partials/transactions/_commitment_composer.html,Provenance,template,placeholder,Why this commitment was made.,note,,web/templates/_partials/transactions/_commitment_composer.html,140,synonym-candidate
transactions,_partials/transactions/_commitment_derived.html,,template,tooltip,What booking will emit,,,web/templates/_partials/transactions/_commitment_derived.html,23,from:aria-label
transactions,_partials/transactions/_commitment_outcome.html,,template,button,Close Discard,/api/transactions/chooser,#tx-composer-host,web/templates/_partials/transactions/_commitment_outcome.html,50,synonym-candidate
transactions,_partials/transactions/_commitment_outcome.html,,template,htmx,Close Discard,/api/transactions/chooser,#tx-composer-host,web/templates/_partials/transactions/_commitment_outcome.html,50,synonym-candidate|verb:GET
